대학명,학과명,전형명,년도,합격 백분위
창원대,글로벌비즈니스학부,일반전형,2024,57.33
창원대,기계공학부 기계공학전공,일반전형,2023,62.5
창원대,기계공학부 기계공학전공,일반전형,2024,64.67
창원대,기계공학부 스마트제조융합전공,일반전형,2023,51.17
창원대,기계공학부 스마트제조융합전공,일반전형,2024,63.33
창원대,독어독문학과,일반전형,2023,56.83
창원대,독어독문학과,일반전형,2024,59
창원대,무용학과,일반전형,2023,32.5
창원대,문화테크노학과,일반전형,2023,64
창원대,문화테크노학과,일반전형,2024,49.33
창원대,물리학과,일반전형,2023,47.33
창원대,미술학과,일반전형,2023,19.75
창원대,미술학과,일반전형,2023,48.75
창원대,미술학과,일반전형,2023,51.5
창원대,반도체물리학과,일반전형,2024,56.33
창원대,법학과,일반전형,2023,53.33
창원대,법학과,일반전형,2024,64.67
창원대,불어불문학과,일반전형,2023,47.33
창원대,사학과,일반전형,2023,61
창원대,사학과,일반전형,2024,57.67
창원대,사회복지학과,일반전형,2023,60.17
창원대,사회학과,일반전형,2023,53.83
창원대,사회학과,일반전형,2024,55.33
창원대,산업디자인학과,일반전형,2023,44.25
창원대,산업디자인학과,일반전형,2023,70.25
창원대,산업디자인학과,일반전형,2023,75.5
창원대,산업시스템공학과,일반전형,2023,50.33
창원대,산업시스템공학과,일반전형,2024,58
창원대,생명보건학부,일반전형,2023,48.33
창원대,생명보건학부,일반전형,2024,59
창원대,생물학화학융합학부,일반전형,2023,49.83
창원대,생물학화학융합학부,일반전형,2024,57.67
창원대,세무학과,일반전형,2023,73.67
창원대,세무학과,일반전형,2024,62.33
창원대,수학과,일반전형,2023,40.83
창원대,수학과,일반전형,2024,59.33
창원대,스마트그린공학부 건설시스템공학전공,일반전형,2023,54.33
창원대,스마트그린공학부 건설시스템공학전공,일반전형,2024,55.33
창원대,스마트그린공학부 화학공학전공,일반전형,2023,59.5
창원대,스마트그린공학부 화학공학전공,일반전형,2024,56.67
창원대,스마트그린공학부 환경에너지공학전공,일반전형,2023,61.33
창원대,스마트그린공학부 환경에너지공학전공,일반전형,2024,59.67
창원대,스마트오션모빌리티공학과,일반전형,2024,57.67
창원대,식품영양학과,일반전형,2023,43.83
창원대,신문방송학과,일반전형,2023,51.67
창원대,신소재공학부,일반전형,2023,53.67
창원대,신소재공학부,일반전형,2024,58.67
창원대,영어영문학과,일반전형,2023,52.83
창원대,영어영문학과,일반전형,2024,55.67
창원대,유아교육과,일반전형,2023,56
창원대,음악과,일반전형,2023,49.5
창원대,의류학과,일반전형,2023,55.17
창원대,일어일문학과,일반전형,2023,47
창원대,전기전자제어공학부 로봇제어계측공학전공,일반전형,2023,62.67
창원대,전기전자제어공학부 로봇제어계측공학전공,일반전형,2024,65.67
창원대,전기전자제어공학부 전기공학전공,일반전형,2023,64.17
창원대,전기전자제어공학부 전기공학전공,일반전형,2024,65.67
창원대,전기전자제어공학부 전자공학전공,일반전형,2023,73.17
창원대,전기전자제어공학부 전자공학전공,일반전형,2024,68.33
창원대,정보통신공학과,일반전형,2023,65.5
창원대,정보통신공학과,일반전형,2024,58
창원대,조선해양공학과,일반전형,2023,47
창원대,중국학과,일반전형,2023,38.17
창원대,중국학과,일반전형,2024,53.67
창원대,철학과,일반전형,2023,53
창원대,철학과,일반전형,2024,55.67
창원대,체육학과,일반전형,2023,52.5
창원대,컴퓨터공학과,일반전형,2023,65.33
창원대,컴퓨터공학과,일반전형,2024,66
창원대,통계학과,일반전형,2023,60.83
창원대,통계학과,일반전형,2024,53.33
창원대,특수교육과,일반전형,2023,63.83
창원대,특수교육과,일반전형,2024,65.67
창원대,행정학과,일반전형,2023,56.83
창원대,행정학과,일반전형,2024,59
창원대,행정학과(야),일반전형,2023,13
창원대,행정학과(야),일반전형,2024,26
창원대,회계학과,일반전형,2023,60.33
창원대,회계학과,일반전형,2024,67.67
청운대,간호학과,일반전형,2024,76.93
청운대,건축공학과,일반전형,2024,70.57
청운대,경영학과,일반전형,2024,73
청운대,공간디자인학과,일반전형,2024,35.03
청운대,공연기획경영학과,일반전형,2024,47.67
청운대,광고홍보학과,일반전형,2024,71.53
청운대,멀티미디어학과,일반전형,2024,73.33
청운대,무역물류학과,일반전형,2024,75.67
청운대,뮤직트레이너학과,일반전형,2024,8.33
청운대,미디어커뮤니케이션학과,일반전형,2024,59.67
청운대,방송영화영상학과,일반전형,2024,55
청운대,사회복지학과,일반전형,2024,48.43
청운대,설비소방학과,일반전형,2024,77.63
청운대,스포츠과학과,일반전형,2024,45
청운대,식품영양학과,일반전형,2024,51.63
청운대,연극예술학과,일반전형,2024,26.67
청운대,자율전공학부,일반전형,2024,68.17
청운대,전자공학과,일반전형,2024,75.83
청운대,컴퓨터공학과,일반전형,2024,73.83
청운대,토목환경공학과,일반전형,2024,77.33
청운대,패션디자인학과,일반전형,2024,36.33
청운대,항공서비스경영학과,일반전형,2024,30.33
청운대,호텔조리베이커리경영학과,일반전형,2024,39.23
청운대,호텔조리식당경영학과,일반전형,2023,60
청운대,화학생명공학과,일반전형,2024,71.5
청주교대,초등교육과,일반전형,2023,78.5
청주교대,초등교육과,일반전형,2024,70.83
청주대,간호학과,일반전형,2023,2.97
청주대,간호학과(일반전형),일반전형,2024,78.67
청주대,간호학과(지역인재),일반전형,2024,82.33
청주대,건축공학과,일반전형,2023,4.42
청주대,건축공학과,일반전형,2024,67
청주대,건축학과,일반전형,2024,74.5
청주대,건축학과(5년),일반전형,2023,3.6
청주대,경영학과,일반전형,2023,4.03
청주대,경영학과,일반전형,2024,71.17
청주대,경제통상학과,일반전형,2023,4.63
청주대,경제통상학과,일반전형,2024,65.67
청주대,경찰행정학과,일반전형,2023,3.62
청주대,경찰행정학과,일반전형,2024,71
청주대,공예디자인학과,일반전형,2023,5.52
청주대,공예디자인학과,일반전형,2024,52.33
청주대,관광경영학과,일반전형,2023,4.35
청주대,관광경영학과,일반전형,2024,65.67
청주대,광고홍보학과,일반전형,2023,4.25
청주대,광고홍보학과,일반전형,2024,67
청주대,국어교육과,일반전형,2023,3.52
청주대,국어교육과,일반전형,2024,59
