대학명,학과명,전형유형,전형명,지원자격,합격 등급
"강원대(강릉,원주)",화학신소재학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",
"강원대(강릉,원주)",환경조경학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",6.55
"강원대(강릉,원주)",회계학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",
"강원대(강릉,원주)",치의예과,종합,기회균형면접,"농어촌, 기초생활, 차상위, 한부모",
"강원대(강릉,원주)",공과대학,교과,농어촌학생,농어촌,
"강원대(강릉,원주)",과학기술대학,교과,농어촌학생,농어촌,
"강원대(강릉,원주)",다문화학과,교과,농어촌학생,농어촌,
"강원대(강릉,원주)",사회과학대학,교과,농어촌학생,농어촌,
"강원대(강릉,원주)",사회복지학과,교과,농어촌학생,농어촌,
"강원대(강릉,원주)",생명과학대학,교과,농어촌학생,농어촌,
"강원대(강릉,원주)",인문대학,교과,농어촌학생,농어촌,
"강원대(강릉,원주)",자연과학대학,교과,농어촌학생,농어촌,
"강원대(강릉,원주)",치위생학과,교과,농어촌학생,농어촌,
"강원대(강릉,원주)",치의예과,종합,농어촌학생,농어촌,
"강원대(강릉,원주)",간호학과,교과,저소득,"기초생활, 차상위, 한부모",
"강원대(강릉,원주)",공과대학,교과,저소득,"기초생활, 차상위, 한부모",
"강원대(강릉,원주)",과학기술대학,교과,저소득,"기초생활, 차상위, 한부모",
"강원대(강릉,원주)",사회과학대학,교과,저소득,"기초생활, 차상위, 한부모",
"강원대(강릉,원주)",생명과학대학,교과,저소득,"기초생활, 차상위, 한부모",
"강원대(강릉,원주)",인문대학,교과,저소득,"기초생활, 차상위, 한부모",
"강원대(강릉,원주)",자연과학대학,교과,저소득,"기초생활, 차상위, 한부모",
"강원대(강릉,원주)",건설환경공학과,종합,특성화고,특성화고,
"강원대(강릉,원주)",과학기술대학,종합,특성화고,특성화고,
"강원대(강릉,원주)",사회과학대학,종합,특성화고,특성화고,
"강원대(강릉,원주)",식품영양학과,종합,특성화고,특성화고,
"강원대(강릉,원주)",전자반도체공학부,종합,특성화고,특성화고,
"강원대(강릉,원주)",환경조경학과,종합,특성화고,특성화고,
강원대(삼척),간호학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",4.38
강원대(삼척),경제금융학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",7.28
강원대(삼척),공공행정학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",7.28
강원대(삼척),공학대학 자유전공학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",-
강원대(삼척),관광학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",7.28
강원대(삼척),그린에너지공학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",7.6
강원대(삼척),기계공학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",7.37
강원대(삼척),도시건축학과(5년제),종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",-
강원대(삼척),멀티디자인학과(신설),종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",-
강원대(삼척),물리치료학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",4.91
강원대(삼척),미래토목건설공학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",-
강원대(삼척),방사선학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",4.56
강원대(삼척),사회복지학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",5.8
강원대(삼척),생활조형디자인학과(신설),종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",-
강원대(삼척),소방방재학부,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",6.92
강원대(삼척),식품영양학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",3.76
강원대(삼척),안경광학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",6.88
강원대(삼척),영어과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",7.28
강원대(삼척),유아교육과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",4.22
강원대(삼척),응급구조학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",5.32
강원대(삼척),자유전공학부(인문계열),종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",7.62
강원대(삼척),자유전공학부(자연계열),종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",-
강원대(삼척),작업치료학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",6.54
강원대(삼척),전기공학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",-
강원대(삼척),첨단AI공학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",-
강원대(삼척),치위생학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",7.02
강원대(삼척),휴먼스포츠학과(신설),종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",-
강원대(삼척),간호학과,교과,농어촌학생,농어촌,3.94
강원대(삼척),경제금융학과,교과,농어촌학생,농어촌,7.07
강원대(삼척),공공행정학과,교과,농어촌학생,농어촌,7.07
강원대(삼척),공학대학 자유전공학과,교과,농어촌학생,농어촌,6.59
강원대(삼척),관광학과,교과,농어촌학생,농어촌,7.07
강원대(삼척),그린에너지공학과,교과,농어촌학생,농어촌,6.59
강원대(삼척),기계공학과,교과,농어촌학생,농어촌,6.59
강원대(삼척),도시건축학과(5년제),교과,농어촌학생,농어촌,6.59
강원대(삼척),멀티디자인학과,교과,농어촌학생,농어촌,7.07
강원대(삼척),물리치료학과,교과,농어촌학생,농어촌,4.02
강원대(삼척),미래토목건설공학과,교과,농어촌학생,농어촌,6.59
강원대(삼척),바이오기능성소재학과,교과,농어촌학생,농어촌,6.84
강원대(삼척),방사선학과,교과,농어촌학생,농어촌,3.85
강원대(삼척),사회복지학과,교과,농어촌학생,농어촌,5.92
강원대(삼척),생활조형디자인학과,교과,농어촌학생,농어촌,7.07
강원대(삼척),소방방재학부,교과,농어촌학생,농어촌,6.59
강원대(삼척),식품영양학과,교과,농어촌학생,농어촌,6.84
강원대(삼척),안경광학과,교과,농어촌학생,농어촌,6.84
강원대(삼척),영어과,교과,농어촌학생,농어촌,7.07
강원대(삼척),유아교육과,교과,농어촌학생,농어촌,4.49
강원대(삼척),응급구조학과,교과,농어촌학생,농어촌,5.16
강원대(삼척),인문사회대학 자유전공학과(신설),교과,농어촌학생,농어촌,-
강원대(삼척),일본학과,교과,농어촌학생,농어촌,-
강원대(삼척),작업치료학과,교과,농어촌학생,농어촌,5.93
강원대(삼척),전기공학과,교과,농어촌학생,농어촌,6.59
강원대(삼척),첨단AI공학과,교과,농어촌학생,농어촌,6.59
강원대(삼척),치위생학과,교과,농어촌학생,농어촌,6.05
강원대(삼척),휴먼스포츠학과,교과,농어촌학생,농어촌,7.07
강원대(삼척),경제금융학과,교과,특성화고교졸업자,특성화고,3.68
강원대(삼척),공공행정학과,교과,특성화고교졸업자,특성화고,3.68
강원대(삼척),공학대학 자유전공학과,교과,특성화고교졸업자,특성화고,5.35
강원대(삼척),관광학과,교과,특성화고교졸업자,특성화고,3.68
강원대(삼척),그린에너지공학과,교과,특성화고교졸업자,특성화고,5.35
강원대(삼척),기계공학과,교과,특성화고교졸업자,특성화고,5.35
강원대(삼척),도시건축학과(5년제),교과,특성화고교졸업자,특성화고,5.35
강원대(삼척),멀티디자인학과,교과,특성화고교졸업자,특성화고,3.68
강원대(삼척),미래토목건설공학과,교과,특성화고교졸업자,특성화고,5.35
강원대(삼척),바이오기능성소재학과,교과,특성화고교졸업자,특성화고,4.13
강원대(삼척),생활조경디자인학과,교과,특성화고교졸업자,특성화고,3.68
강원대(삼척),소방방재학부,교과,특성화고교졸업자,특성화고,5.35
강원대(삼척),식품영양학과,교과,특성화고교졸업자,특성화고,4.13
강원대(삼척),안경광학과,교과,특성화고교졸업자,특성화고,4.13
강원대(삼척),영어과,교과,특성화고교졸업자,특성화고,3.68
강원대(삼척),인문사회대학 자유전공학과(신설),교과,특성화고교졸업자,특성화고,-
강원대(삼척),전기공학과,교과,특성화고교졸업자,특성화고,5.35
강원대(삼척),첨단AI공학과,교과,특성화고교졸업자,특성화고,5.35
강원대(삼척),휴먼스포츠학과,교과,특성화고교졸업자,특성화고,3.68
강원대(춘천),AI융합학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",3.86
강원대(춘천),가정교육과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",3.32
강원대(춘천),간호학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",2.79
강원대(춘천),건축공학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",4.23
강원대(춘천),건축학과(5년제),종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",3.45
강원대(춘천),경영·회계학부,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",4.35
강원대(춘천),경제·정보통계학부,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",4.17
강원대(춘천),과학교육학부,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",4.43
강원대(춘천),관광경영학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",4.11
강원대(춘천),교육학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",2.78
강원대(춘천),국어교육과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",3.77
강원대(춘천),국어국문학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",4.57
강원대(춘천),국제무역학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",4.44
강원대(춘천),기계융합공학부,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",4.2
강원대(춘천),독어독문학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",4.57
강원대(춘천),동물산업융합학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",6.68
강원대(춘천),동물응용과학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",4.81
강원대(춘천),동물자원과학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",4.32
강원대(춘천),문화인류학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",3.98
강원대(춘천),미디어커뮤니케이션학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",3.43
강원대(춘천),반도체물리학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",3.85
강원대(춘천),배터리융합공학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",4.43
강원대(춘천),부동산학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",4.48
강원대(춘천),분자생명과학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",4.61
강원대(춘천),불어불문학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",4.57
강원대(춘천),사학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",4.57
강원대(춘천),사회학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",4.09
강원대(춘천),산림경영학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",3.87
강원대(춘천),산림바이오소재공학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",5.47
강원대(춘천),산림자원학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",3.87
강원대(춘천),산림환경보호학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",3.87
강원대(춘천),생명·환경융합학부,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",3.95
강원대(춘천),생명건강공학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",4.05
강원대(춘천),생명과학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",3.53
강원대(춘천),생물의소재공학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",4.28
강원대(춘천),생물자원과학부,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",4.56
강원대(춘천),생태조경디자인학과,종합,기회균형,"농어촌, 기초생활, 차상위, 한부모",3.88
